8.42,199,200,2025
8.4119,201,201,2025
8.41,202,202,2025
8.4091,203,203,2025
8.4063,204,204,2025
8.4,205,217,2025
8.39,218,225,2025
8.3889,226,226,2025
8.3867,227,227,2025
8.38,228,234,2025
8.3793,235,235,2025
8.37,236,240,2025
8.3688,241,241,2025
8.36,242,251,2025
8.35,252,257,2025
8.34,258,261,2025
8.3394,262,262,2025
8.3375,263,263,2025
8.3333,264,264,2025
8.33,265,271,2025
8.3222,272,272,2025
8.32,273,278,2025
8.31,279,283,2025
8.3067,284,284,2025
8.3063,285,285,2025
8.3,286,299,2025
8.2915,300,300,2025
8.29,301,303,2025
8.2813,304,304,2025
8.28,305,310,2025
8.27,311,315,2025
8.2688,316,316,2025
8.26,317,324,2025
8.2591,325,325,2025
8.2578,326,326,2025
8.2556,327,327,2025
8.2533,328,328,2025
8.2526,329,329,2025
8.25,330,338,2025
8.24,339,341,2025
8.2333,342,342,2025
8.2311,343,343,2025
8.23,344,349,2025
8.22,350,362,2025
8.2178,363,363,2025
8.2133,364,364,2025
8.2111,365,365,2025
8.21,366,372,2025
8.2024,373,373,2025
8.2,374,393,2025
8.1992,394,394,2025
8.19,395,407,2025
8.1895,408,408,2025
8.1875,409,409,2025
8.185,410,410,2025
8.1813,411,411,2025
8.18,412,417,2025
8.1796,418,418,2025
8.1779,419,419,2025
8.1778,420,420,2025
8.1762,421,421,2025
8.1733,422,422,2025
8.17,423,435,2025
8.1644,436,436,2025
8.1627,437,437,2025
8.16,438,441,2025
8.1556,442,442,2025
8.15,443,456,2025
8.1438,457,457,2025
8.1422,458,460,2025
8.14,461,465,2025
8.1325,466,466,2025
8.1306,467,467,2025
8.13,468,472,2025
8.1289,473,473,2025
8.12,474,479,2025
8.1167,480,480,2025
8.1156,481,482,2025
8.1153,483,483,2025
8.11,484,497,2025
8.1093,498,498,2025
8.1091,499,499,2025
8.104,500,500,2025
8.1022,501,502,2025
8.1,503,515,2025
8.0978,516,516,2025
8.0933,517,517,2025
8.0923,518,519,2025
8.0909,520,520,2025
8.09,521,526,2025
8.0896,527,527,2025
8.0889,528,528,2025
8.0833,529,529,2025
8.08,530,541,2025
8.075,542,542,2025
8.0711,543,544,2025
8.07,545,554,2025
8.0667,555,555,2025
8.0622,556,556,2025
8.06,557,561,2025
8.0578,562,562,2025
8.0552,563,563,2025
8.05,564,572,2025
8.0489,573,573,2025
8.0477,574,574,2025
8.0457,575,575,2025
8.0438,576,576,2025
8.0417,577,577,2025
8.04,578,588,2025
8.0356,589,590,2025
8.0334,591,591,2025
8.0333,592,592,2025
8.0311,593,594,2025
8.03,595,605,2025
8.0267,606,606,2025
8.0225,607,607,2025
8.0222,608,608,2025
8.02,609,618,2025
8.0188,619,619,2025
8.0185,620,620,2025
8.0182,621,621,2025
8.0156,622,622,2025
8.01,623,634,2025
8.0089,635,635,2025
8.007,636,636,2025
8.0063,637,637,2025
8.0044,638,638,2025
8.0031,639,639,2025
8.003,640,640,2025
8.0028,641,641,2025
8.002,642,642,2025
8.0,643,659,2025
7.999,660,660,2025
7.9934,661,661,2025
7.99,662,674,2025
7.989,675,675,2025
7.9824,676,676,2025
7.98,677,685,2025
7.9733,686,687,2025
7.97,688,700,2025
7.9689,701,702,2025
7.9688,703,703,2025
7.9644,704,704,2025
7.9641,705,705,2025
7.9625,706,706,2025
7.961,707,707,2025
7.96,708,716,2025
7.9596,717,718,2025
7.9556,719,722,2025
7.9533,723,723,2025
7.9511,724,724,2025
7.951,725,725,2025
7.95,726,738,2025
7.9455,739,739,2025
7.9454,740,740,2025
7.9415,741,741,2025
7.94,742,751,2025
7.9378,752,753,2025
7.9333,754,756,2025
7.93,757,763,2025
7.9244,764,764,2025
7.9208,765,765,2025
7.92,766,778,2025
7.9125,779,779,2025
7.9111,780,780,2025
7.91,781,791,2025
7.9091,792,792,2025
7.9067,793,794,2025
7.9022,795,796,2025
7.9,797,809,2025
7.8933,810,810,2025
7.89,811,821,2025
7.8896,822,823,2025
7.8889,824,825,2025
7.8876,826,826,2025
7.8844,827,830,2025
7.88,831,841,2025
7.8775,842,842,2025
7.8756,843,843,2025
7.8741,844,844,2025
7.87,845,849,2025
7.8679,850,850,2025
7.8667,851,852,2025
7.8625,853,855,2025
7.8622,856,856,2025
7.86,857,871,2025
7.8585,872,872,2025
7.8578,873,874,2025
7.8576,875,875,2025
7.8569,876,876,2025
7.8556,877,877,2025
7.8533,878,880,2025
7.85,881,887,2025
7.8495,888,888,2025
7.8489,889,890,2025
7.8475,891,891,2025
7.8473,892,892,2025
7.847,893,894,2025
7.8444,895,896,2025
7.8438,897,897,2025
7.8424,898,898,2025
7.8413,899,899,2025
7.84,900,909,2025
7.8375,910,910,2025
7.8356,911,913,2025
7.8333,914,914,2025
7.8313,915,916,2025
7.8311,917,919,2025
7.83,920,927,2025
7.8299,928,928,2025
7.8286,929,929,2025
7.8267,930,933,2025
7.8256,934,934,2025
7.8241,935,935,2025
7.8222,936,937,2025
7.82,938,953,2025
7.8178,954,954,2025
7.8133,955,956,2025
7.81,957,974,2025
7.8089,975,977,2025
7.8063,978,978,2025
7.8044,979,979,2025
7.8003,980,980,2025
7.8,981,1001,2025
7.7964,1002,1002,2025
7.7956,1003,1005,2025
7.7911,1006,1008,2025
7.79,1009,1024,2025
7.7886,1025,1025,2025
7.7867,1026,1026,2025
7.7822,1027,1027,2025
7.7808,1028,1028,2025
7.78,1029,1037,2025
7.7778,1038,1038,2025
7.775,1039,1039,2025
7.7733,1040,1040,2025
7.77,1041,1054,2025
7.7689,1055,1056,2025
7.7653,1057,1057,2025
7.7644,1058,1060,2025
7.7636,1061,1061,2025
7.76,1062,1075,2025
7.7571,1076,1076,2025
7.7565,1077,1077,2025
7.7556,1078,1078,2025
7.7511,1079,1079,2025
7.75,1080,1092,2025
7.7467,1093,1095,2025
7.7455,1096,1096,2025
7.7432,1097,1097,2025
7.7422,1098,1098,2025
7.74,1099,1106,2025
7.7375,1107,1107,2025
7.7373,1108,1108,2025
7.7333,1109,1110,2025
7.73,1111,1126,2025
7.7282,1127,1127,2025
7.7264,1128,1128,2025
7.72,1129,1144,2025
7.7196,1145,1145,2025
7.7156,1146,1149,2025
7.7111,1150,1150,2025
7.71,1151,1163,2025
7.707,1164,1165,2025
7.7067,1166,1167,2025
7.7027,1168,1168,2025
7.7022,1169,1171,2025
7.7007,1172,1172,2025
7.7,1173,1189,2025
7.6978,1190,1190,2025
7.6974,1191,1191,2025
7.695,1192,1192,2025
7.6933,1193,1194,2025
7.69,1195,1211,2025
7.6889,1212,1212,2025
7.6875,1213,1213,2025
7.6844,1214,1214,2025
7.68,1215,1231,2025
7.6798,1232,1232,2025
7.6776,1233,1234,2025
7.6765,1235,1235,2025
7.6756,1236,1237,2025
7.6711,1238,1238,2025
7.67,1239,1257,2025
7.6667,1258,1260,2025
7.6638,1261,1261,2025
7.6625,1262,1262,2025
7.6622,1263,1263,2025
7.6603,1264,1264,2025
7.66,1265,1278,2025
7.6578,1279,1283,2025
7.6563,1284,1284,2025
7.6534,1285,1285,2025
7.6525,1286,1286,2025
7.651,1287,1287,2025
7.65,1288,1301,2025
7.6489,1302,1303,2025
7.6485,1304,1304,2025
7.648,1305,1305,2025
7.6467,1306,1306,2025
7.6457,1307,1307,2025
7.6438,1308,1308,2025
7.643,1309,1309,2025
7.64,1310,1328,2025
7.6398,1329,1329,2025
7.6388,1330,1330,2025
7.6375,1331,1332,2025
7.6356,1333,1335,2025
7.6353,1336,1336,2025
7.6313,1337,1338,2025
7.63,1339,1356,2025
7.6292,1357,1357,2025
7.626,1358,1358,2025
7.6254,1359,1359,2025
7.625,1360,1360,2025
7.6222,1361,1364,2025
7.62,1365,1380,2025
7.619,1381,1381,2025
7.6188,1382,1382,2025
7.6178,1383,1385,2025
7.6146,1386,1386,2025
7.6129,1387,1387,2025
7.6125,1388,1388,2025
7.6119,1389,1389,2025
7.6116,1390,1390,2025
7.6111,1391,1391,2025
7.61,1392,1400,2025
7.6068,1401,1401,2025
7.6045,1402,1402,2025
7.6044,1403,1405,2025
7.6006,1406,1406,2025
7.6,1407,1425,2025
7.5956,1426,1430,2025
7.5945,1431,1431,2025
7.5944,1432,1432,2025
7.5939,1433,1433,2025
7.59,1434,1447,2025
7.5889,1448,1448,2025
7.5875,1449,1449,2025
7.5867,1450,1452,2025
7.583,1453,1453,2025
7.5822,1454,1456,2025
7.58,1457,1465,2025
7.5798,1466,1466,2025
7.5789,1467,1467,2025
7.5778,1468,1469,2025
7.5774,1470,1470,2025
7.576,1471,1471,2025
7.575,1472,1472,2025
7.5747,1473,1473,2025
7.5741,1474,1474,2025
7.5735,1475,1475,2025
7.5733,1476,1477,2025
7.5727,1478,1478,2025
7.57,1479,1498,2025
7.5697,1499,1499,2025
7.5688,1500,1500,2025
7.5644,1501,1502,2025
7.5641,1503,1503,2025
7.5632,1504,1504,2025
7.5625,1505,1506,2025
7.56,1507,1525,2025
7.5576,1526,1526,2025
7.5563,1527,1527,2025
7.5556,1528,1529,2025
7.5554,1530,1530,2025
7.5545,1531,1531,2025
7.5511,1532,1533,2025
7.55,1534,1546,2025
7.5476,1547,1547,2025
7.5467,1548,1549,2025
7.5437,1550,1550,2025
7.543,1551,1551,2025
7.5422,1552,1554,2025
7.5417,1555,1555,2025
7.54,1556,1571,2025
7.5385,1572,1572,2025
7.5378,1573,1573,2025
7.5375,1574,1574,2025
7.5364,1575,1575,2025
7.5333,1576,1577,2025
7.533,1578,1578,2025
7.5321,1579,1579,2025
7.532,1580,1580,2025
7.5313,1581,1582,2025
7.5304,1583,1583,2025
7.53,1584,1593,2025
7.5289,1594,1598,2025
7.5273,1599,1599,2025
7.5244,1600,1603,2025
7.5204,1604,1604,2025
7.52,1605,1626,2025
7.5167,1627,1627,2025
7.5165,1628,1628,2025
7.5156,1629,1631,2025
7.5146,1632,1632,2025
7.5106,1633,1633,2025
7.51,1634,1644,2025
7.5091,1645,1645,2025
7.5067,1646,1646,2025
7.5049,1647,1647,2025
7.5048,1648,1648,2025
7.5022,1649,1649,2025
7.5,1650,1669,2025
7.499,1670,1671,2025
7.4978,1672,1673,2025
7.4975,1674,1674,2025
7.4974,1675,1675,2025
7.497,1676,1676,2025
7.4957,1677,1678,2025
7.4952,1679,1679,2025
7.4938,1680,1680,2025
7.4933,1681,1683,2025
7.4919,1684,1684,2025
7.4909,1685,1686,2025
7.4906,1687,1688,2025
7.49,1689,1701,2025
7.4889,1702,1702,2025
7.4844,1703,1705,2025
7.4827,1706,1706,2025
7.4826,1707,1707,2025
7.4808,1708,1708,2025
7.48,1709,1726,2025
7.4788,1727,1727,2025
7.4781,1728,1728,2025
7.4777,1729,1729,2025
7.4773,1730,1730,2025
7.4756,1731,1732,2025
7.475,1733,1733,2025
7.4716,1734,1734,2025
7.4711,1735,1736,2025
7.47,1737,1760,2025
7.4682,1761,1761,2025
7.4673,1762,1762,2025
7.4667,1763,1766,2025
7.4622,1767,1768,2025
7.4607,1769,1769,2025
7.46,1770,1790,2025
7.4582,1791,1792,2025
7.4578,1793,1795,2025
7.4556,1796,1796,2025
7.4553,1797,1797,2025
7.4545,1798,1798,2025
7.4533,1799,1801,2025
7.4531,1802,1802,2025
7.45,1803,1817,2025
7.4489,1818,1819,2025
7.4485,1820,1820,2025
7.4476,1821,1821,2025
7.4466,1822,1822,2025
7.4458,1823,1823,2025
7.4444,1824,1824,2025
7.4427,1825,1825,2025
7.4409,1826,1826,2025
7.44,1827,1847,2025
7.4388,1848,1849,2025
7.4375,1850,1850,2025
7.4373,1851,1851,2025
7.4365,1852,1852,2025
7.4359,1853,1853,2025
7.4356,1854,1857,2025
7.4347,1858,1858,2025
7.4333,1859,1859,2025
7.4316,1860,1861,2025
7.4301,1862,1862,2025
7.43,1863,1884,2025
7.428,1885,1885,2025
7.4271,1886,1886,2025
7.427,1887,1887,2025
7.4267,1888,1890,2025
7.4232,1891,1891,2025
7.4222,1892,1899,2025
7.4221,1900,1900,2025
7.4208,1901,1901,2025
7.42,1902,1918,2025
7.4194,1919,1919,2025
7.419,1920,1920,2025
7.4178,1921,1923,2025
7.4167,1924,1924,2025
7.4154,1925,1926,2025
7.4142,1927,1927,2025
7.4133,1928,1931,2025
7.4116,1932,1933,2025
7.4111,1934,1935,2025
7.41,1936,1952,2025
7.4091,1953,1953,2025
7.4089,1954,1957,2025
7.4083,1958,1958,2025
7.4077,1959,1959,2025
7.4071,1960,1960,2025
7.4067,1961,1961,2025
7.4063,1962,1962,2025
7.4053,1963,1963,2025
7.4044,1964,1965,2025
7.404,1966,1967,2025
7.4038,1968,1968,2025
7.4027,1969,1969,2025
7.402,1970,1970,2025
7.4,1971,1991,2025
7.399,1992,1992,2025
7.3979,1993,1993,2025
7.396,1994,1995,2025
7.3956,1996,1997,2025
7.3917,1998,1998,2025
7.3911,1999,2001,2025
7.3909,2002,2003,2025
7.39,2004,2017,2025
7.3867,2018,2020,2025
7.3865,2021,2021,2025
7.3822,2022,2024,2025
7.382,2025,2025,2025
7.3818,2026,2026,2025
7.38,2027,2039,2025
7.3779,2040,2040,2025
7.3778,2041,2045,2025
7.3766,2046,2046,2025
7.375,2047,2048,2025
7.3733,2049,2052,2025
7.373,2053,2053,2025
7.3727,2054,2055,2025
7.37,2056,2082,2025
7.3698,2083,2083,2025
7.3696,2084,2084,2025
7.3689,2085,2088,2025
7.3682,2089,2089,2025
7.3667,2090,2090,2025
7.3664,2091,2091,2025
7.365,2092,2092,2025
7.3644,2093,2095,2025
7.3636,2096,2096,2025
7.363,2097,2097,2025
7.3627,2098,2098,2025
7.3625,2099,2099,2025
7.3617,2100,2100,2025
7.36,2101,2113,2025
7.3591,2114,2114,2025
7.3563,2115,2115,2025
7.3556,2116,2116,2025
7.3547,2117,2117,2025
7.3528,2118,2118,2025
7.3523,2119,2119,2025
7.3519,2120,2120,2025
7.3511,2121,2127,2025
7.35,2128,2137,2025
7.3486,2138,2138,2025
7.3467,2139,2140,2025
7.3455,2141,2141,2025
7.3444,2142,2143,2025
7.3434,2144,2144,2025
7.3422,2145,2147,2025
7.342,2148,2148,2025
7.34,2149,2164,2025
7.339,2165,2165,2025
7.3389,2166,2166,2025
7.3378,2167,2170,2025
7.3377,2171,2171,2025
7.3356,2172,2173,2025
7.3344,2174,2174,2025
7.3333,2175,2176,2025
7.3328,2177,2177,2025
7.332,2178,2178,2025
7.3319,2179,2179,2025
7.33,2180,2192,2025
7.3289,2193,2193,2025
7.3265,2194,2194,2025
7.3257,2195,2195,2025
7.3244,2196,2196,2025
7.3233,2197,2197,2025
7.32,2198,2212,2025
7.3197,2213,2213,2025
7.317,2214,2214,2025
7.3156,2215,2218,2025
7.3143,2219,2219,2025
7.3125,2220,2220,2025
7.3111,2221,2225,2025
7.31,2226,2239,2025
7.3083,2240,2240,2025
7.3071,2241,2241,2025
7.3069,2242,2242,2025
7.3067,2243,2247,2025
7.306,2248,2248,2025
7.305,2249,2249,2025
7.3022,2250,2253,2025
7.3,2254,2268,2025
7.2978,2269,2269,2025
7.296,2270,2270,2025
7.2934,2271,2271,2025
7.2933,2272,2276,2025
7.2926,2277,2277,2025
7.2909,2278,2279,2025
7.29,2280,2299,2025
7.2889,2300,2301,2025
7.2875,2302,2303,2025
7.2873,2304,2305,2025
7.286,2306,2306,2025
7.2844,2307,2308,2025
7.2834,2309,2310,2025
7.2825,2311,2311,2025
7.2818,2312,2313,2025
7.28,2314,2327,2025
7.2783,2328,2328,2025
7.2777,2329,2329,2025
7.2773,2330,2330,2025
7.2759,2331,2331,2025
7.2756,2332,2333,2025
7.275,2334,2334,2025
7.2735,2335,2335,2025
7.2727,2336,2336,2025
7.2717,2337,2337,2025
7.2711,2338,2343,2025
7.27,2344,2351,2025
7.2678,2352,2352,2025
7.2667,2353,2358,2025
7.2643,2359,2359,2025
7.2622,2360,2361,2025
7.2609,2362,2362,2025
7.2605,2363,2363,2025
7.26,2364,2382,2025
7.2578,2383,2384,2025
7.2569,2385,2385,2025
7.2563,2386,2386,2025
7.2561,2387,2388,2025
7.2552,2389,2389,2025
7.2545,2390,2390,2025
7.2533,2391,2392,2025
7.25,2393,2406,2025
7.2489,2407,2409,2025
7.2451,2410,2410,2025
7.2444,2411,2411,2025
7.2443,2412,2412,2025
7.2442,2413,2413,2025
7.2417,2414,2414,2025
7.2406,2415,2417,2025
7.2401,2418,2418,2025
7.24,2419,2439,2025
7.2374,2440,2440,2025
7.2372,2441,2441,2025
7.2364,2442,2443,2025
7.236,2444,2445,2025
7.2359,2446,2446,2025
7.2356,2447,2448,2025
7.2333,2449,2449,2025
7.2328,2450,2450,2025
7.2311,2451,2453,2025
7.231,2454,2455,2025
7.2303,2456,2456,2025
7.23,2457,2476,2025
7.2273,2477,2477,2025
7.2267,2478,2481,2025
7.2246,2482,2482,2025
7.2222,2483,2488,2025
7.2221,2489,2489,2025
7.222,2490,2490,2025
7.22,2491,2503,2025
7.2188,2504,2506,2025
7.2182,2507,2507,2025
7.2156,2508,2508,2025
7.2145,2509,2509,2025
7.2139,2510,2510,2025
7.2133,2511,2513,2025
7.2125,2514,2514,2025
7.2121,2515,2515,2025
7.2109,2516,2516,2025
7.2103,2517,2517,2025
7.21,2518,2540,2025
7.2089,2541,2542,2025
7.2084,2543,2543,2025
7.2068,2544,2544,2025
7.2065,2545,2545,2025
7.2063,2546,2546,2025
7.2061,2547,2548,2025
7.2044,2549,2553,2025
7.2025,2554,2555,2025
7.2,2556,2582,2025
7.1989,2583,2583,2025
7.1956,2584,2585,2025
7.1951,2586,2586,2025
7.1917,2587,2587,2025
7.1911,2588,2589,2025
7.1906,2590,2590,2025
7.19,2591,2610,2025
7.1875,2611,2612,2025
7.187,2613,2613,2025
7.1867,2614,2615,2025
7.1858,2616,2616,2025
7.1842,2617,2617,2025
7.1835,2618,2618,2025
7.1834,2619,2619,2025
7.1823,2620,2620,2025
7.1822,2621,2624,2025
7.182,2625,2625,2025
7.1816,2626,2626,2025
7.18,2627,2645,2025
7.1797,2646,2646,2025
7.1778,2647,2649,2025
7.1775,2650,2650,2025
7.1773,2651,2651,2025
7.1762,2652,2652,2025
7.1758,2653,2653,2025
7.174,2654,2654,2025
7.1733,2655,2662,2025
7.1714,2663,2664,2025
7.17,2665,2679,2025
7.1697,2680,2680,2025
7.1691,2681,2681,2025
7.1689,2682,2685,2025
7.1661,2686,2686,2025
7.1644,2687,2688,2025
7.163,2689,2689,2025
7.1619,2690,2690,2025
7.1617,2691,2691,2025
7.1613,2692,2692,2025
7.16,2693,2708,2025
7.159,2709,2710,2025
7.1588,2711,2711,2025
7.1582,2712,2712,2025
7.1579,2713,2713,2025
7.1563,2714,2714,2025
7.1556,2715,2715,2025
7.1541,2716,2716,2025
7.1536,2717,2717,2025
7.1524,2718,2718,2025
7.1512,2719,2719,2025
7.1511,2720,2723,2025
7.15,2724,2738,2025
7.1489,2739,2739,2025
7.1477,2740,2740,2025
7.1475,2741,2741,2025
7.1474,2742,2743,2025
7.1473,2744,2744,2025
7.1467,2745,2747,2025
7.1466,2748,2748,2025
7.146,2749,2749,2025
7.1438,2750,2750,2025
7.1422,2751,2751,2025
7.14,2752,2766,2025
7.1399,2767,2768,2025
7.1398,2769,2769,2025
7.1395,2770,2770,2025
7.139,2771,2771,2025
7.1385,2772,2772,2025
7.1378,2773,2776,2025
7.137,2777,2777,2025
7.1356,2778,2778,2025
7.133,2779,2779,2025
7.1318,2780,2780,2025
7.1315,2781,2781,2025
7.1313,2782,2782,2025
7.13,2783,2794,2025
7.1289,2795,2795,2025
7.1279,2796,2796,2025
7.1278,2797,2797,2025
7.1277,2798,2798,2025
7.1264,2799,2799,2025
7.1258,2800,2800,2025
7.125,2801,2802,2025
7.1244,2803,2804,2025
7.1232,2805,2805,2025
7.1227,2806,2806,2025
7.12,2807,2829,2025
7.119,2830,2831,2025
7.1183,2832,2832,2025
7.116,2833,2833,2025
7.115,2834,2834,2025
7.1111,2835,2835,2025
7.1104,2836,2836,2025
7.11,2837,2854,2025
7.1091,2855,2855,2025
7.1087,2856,2856,2025
7.1067,2857,2858,2025
7.1066,2859,2859,2025
7.1065,2860,2860,2025
7.1063,2861,2861,2025
7.104,2862,2862,2025
7.103,2863,2863,2025
7.1022,2864,2867,2025
7.1007,2868,2868,2025
7.1,2869,2895,2025
7.0957,2896,2896,2025
7.095,2897,2898,2025
7.0939,2899,2899,2025
7.0938,2900,2900,2025
7.0933,2901,2902,2025
7.092,2903,2903,2025
7.0917,2904,2904,2025
7.0905,2905,2905,2025
7.09,2906,2916,2025
7.089,2917,2917,2025
7.0889,2918,2919,2025
7.0873,2920,2920,2025
7.0851,2921,2921,2025
7.0848,2922,2922,2025
7.0844,2923,2923,2025
7.0812,2924,2924,2025
7.0811,2925,2925,2025
7.08,2926,2944,2025
7.0796,2945,2945,2025
7.0791,2946,2946,2025
7.0774,2947,2947,2025
7.0773,2948,2948,2025
7.0765,2949,2949,2025
7.0732,2950,2950,2025
7.0731,2951,2951,2025
7.0727,2952,2952,2025
7.0722,2953,2953,2025
7.0711,2954,2956,2025
7.07,2957,2967,2025
7.0692,2968,2968,2025
7.0681,2969,2969,2025
7.0667,2970,2970,2025
7.0622,2971,2974,2025
7.0618,2975,2975,2025
7.0611,2976,2976,2025
7.0609,2977,2977,2025
7.0605,2978,2978,2025
7.06,2979,2992,2025
7.0591,2993,2994,2025
7.0585,2995,2995,2025
7.0581,2996,2996,2025
7.0579,2997,2997,2025
7.0571,2998,2998,2025
7.054,2999,2999,2025
7.0533,3000,3005,2025
7.052,3006,3006,2025
7.05,3007,3027,2025
7.0489,3028,3034,2025
7.0485,3035,3036,2025
7.048,3037,3037,2025
7.047,3038,3038,2025
7.0462,3039,3039,2025
7.0453,3040,3040,2025
7.0452,3041,3041,2025
7.0438,3042,3042,2025
7.0424,3043,3044,2025
7.041,3045,3045,2025
7.04,3046,3059,2025
7.0385,3060,3061,2025
7.0383,3062,3062,2025
7.0375,3063,3063,2025
7.0364,3064,3064,2025
7.0356,3065,3066,2025
7.0346,3067,3067,2025
7.0335,3068,3068,2025
7.0333,3069,3071,2025
7.0311,3072,3075,2025
7.0303,3076,3077,2025
7.0302,3078,3078,2025
7.03,3079,3097,2025
7.0287,3098,3098,2025
7.0282,3099,3099,2025
7.0267,3100,3102,2025
7.025,3103,3103,2025
7.02,3104,3115,2025
7.0188,3116,3116,2025
7.0182,3117,3118,2025
7.0178,3119,3120,2025
7.0176,3121,3121,2025
7.0171,3122,3122,2025
7.0152,3123,3123,2025
7.0133,3124,3125,2025
7.0104,3126,3127,2025
7.01,3128,3140,2025
7.0091,3141,3141,2025
7.009,3142,3142,2025
7.0068,3143,3143,2025
7.005,3144,3144,2025
7.0046,3145,3145,2025
7.0044,3146,3146,2025
7.004,3147,3147,2025
7.0035,3148,3149,2025
7.0021,3150,3150,2025
7.0,3151,3165,2025
6.9957,3166,3166,2025
6.9956,3167,3167,2025
6.9939,3168,3168,2025
6.9937,3169,3169,2025
6.9918,3170,3170,2025
6.9911,3171,3173,2025
6.9909,3174,3174,2025
6.99,3175,3195,2025
6.9879,3196,3196,2025
6.9875,3197,3198,2025
6.9867,3199,3201,2025
6.985,3202,3202,2025
6.9838,3203,3203,2025
6.9822,3204,3205,2025
6.9818,3206,3206,2025
6.9805,3207,3207,2025
6.98,3208,3220,2025
6.9796,3221,3221,2025
6.9763,3222,3222,2025
6.975,3223,3223,2025
6.973,3224,3224,2025
6.9729,3225,3225,2025
6.9724,3226,3226,2025
6.97,3227,3240,2025
6.9689,3241,3243,2025
6.9684,3244,3244,2025
6.9682,3245,3246,2025
6.9681,3247,3247,2025
6.968,3248,3248,2025
6.9667,3249,3249,2025
6.9644,3250,3252,2025
6.9642,3253,3253,2025
6.9625,3254,3254,2025
6.9623,3255,3255,2025
6.9604,3256,3256,2025
6.96,3257,3271,2025
6.9591,3272,3272,2025
6.9579,3273,3273,2025
6.9571,3274,3274,2025
6.9569,3275,3275,2025
6.9565,3276,3276,2025
6.9556,3277,3277,2025
6.9545,3278,3278,2025
6.9527,3279,3279,2025
6.9524,3280,3280,2025
6.9513,3281,3281,2025
6.9511,3282,3284,2025
6.95,3285,3297,2025
6.9491,3298,3298,2025
6.9455,3299,3301,2025
6.9452,3302,3302,2025
6.944,3303,3303,2025
6.9422,3304,3305,2025
6.9409,3306,3306,2025
6.94,3307,3324,2025
6.9378,3325,3327,2025
6.9375,3328,3330,2025
6.935,3331,3331,2025
6.9333,3332,3334,2025
6.9311,3335,3335,2025
6.9304,3336,3336,2025
6.93,3337,3345,2025
6.9294,3346,3346,2025
6.9289,3347,3348,2025
6.9269,3349,3349,2025
6.9263,3350,3350,2025
6.9258,3351,3351,2025
6.9253,3352,3352,2025
6.9244,3353,3355,2025
6.9243,3356,3356,2025
6.922,3357,3357,2025
6.9216,3358,3358,2025
6.9212,3359,3359,2025
6.92,3360,3377,2025
6.9186,3378,3378,2025
6.918,3379,3379,2025
6.9153,3380,3380,2025
6.9125,3381,3382,2025
6.9111,3383,3386,2025
6.9106,3387,3387,2025
6.9102,3388,3388,2025
6.91,3389,3400,2025
6.907,3401,3401,2025
6.9067,3402,3402,2025
6.9063,3403,3404,2025
6.903,3405,3406,2025
6.9024,3407,3407,2025
6.9022,3408,3409,2025
6.9001,3410,3410,2025
6.9,3411,3432,2025
